rented,email,availability,a,city,community,latitude,longitude,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,True,May 15,2022-05-15,Calgary,Chaparral,50.8843011,-114.0216139,House,2900,5,1700 + 770 in basement.,3.5,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 15,2022-05-15,Calgary,West Springs,51.0607732,-114.1932615,House,2900,3,2100,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 16,2022-05-16,Calgary,Coventry Hills,51.1662688,-114.0538946,House,1950,3,"1374 sqft, plus finished basement about 600 sqft",3.5,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 16,2022-05-16,Calgary,Tuscany,51.1336163,-114.2426863,House,2200,4,1944.84,3.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 16,2022-05-16,Calgary,Country Hills,51.1508403,-114.0672548,House,1650,3,1100,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 18,2022-05-18,Calgary,Aspen Woods,51.0399102,-114.1963069,House,7500,6,5900,6,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 21,2022-05-21,Calgary,MacEwan,51.13615,-114.1198942,House,2850,4+den,2800,4,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 28,2022-05-28,Calgary,Cougar Ridge,51.0689092,-114.2072058,House,2650,3,1934,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 28,2022-05-28,Calgary,Aspen Woods,51.0459285,-114.2125483,House,5500,4,3500,3.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Evanston,51.1646,-114.11739,House,1900,3,1600,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Garrison Green,51.001766,-114.1233836,House,2885,3,Approx 1260,2.5,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Douglas Glen,50.9573615,-114.0143051,House,2050,3,1850,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Mount Pleasant,51.072603,-114.070105,House,1400,3,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,New Brighton,50.9251046,-113.9483458,House,2600,3,1832,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Saddle Ridge,51.136693,-113.9389559,House,1850,3+den,1500,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Copperfield,50.9181453,-113.9203202,House,2800,4,1578,3.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Pineridge,51.0801,-113.9447518,House,1250,3,1000,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Arbour Lake,51.13267,-114.19572,House,1950,3,,3,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Mahogany,50.899666394736,-113.923291860119,House,3500,6,2551,3.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Ramsay,51.0334404,-114.0399887,House,2800,3,~910 above ground + ~700 below ground,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Lakeview,50.9929949,-114.1209887,House,4295,4,,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Tuscany,51.1330326,-114.2488738,House,3200,4+den,2400,4,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Royal Oak,51.1355627,-114.2334316,House,4950,4,3100,3,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Edgemont,51.125759054287,-114.140763449707,House,2200,4,1850,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Citadel,51.1454292,-114.1784409,House,2395,4+den,2200,3,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Richmond/Knob Hill,51.0306418,-114.1125813,House,2500,1+den,850,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Jun 15,2022-06-15,Calgary,Ogden,50.985624,-113.9999408,House,1700,2,850,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Auburn Bay,50.883293,-113.957169,House,2500,3+den,2120,2.5,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,False,Jul 01,2022-07-01,Calgary,Britannia,51.013080403298,-114.079972416394,House,3200,3,1442,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Renfrew,51.064779,-114.052371,House,1995,3,1600,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Signal Hill,51.0302505,-114.1700029,House,2400,3,1836,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Strathcona Park,51.0510394,-114.1682652,House,2195,3,1900,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Mount Pleasant,51.0730947,-114.0784114,House,4000,3,2800,3.5,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Bridlewood,50.8994553,-114.1011389,House,2700,4,1700,4,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Huntington Hills,51.1156803,-114.0739822,House,1700,5+den,1900,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Spruce Cliff,51.0505645,-114.1404967,House,2250,4,1067,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Aug 01,2022-08-01,Calgary,Arbour Lake,51.13267,-114.19572,House,2850,3+den,2130,3.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Aug 01,2022-08-01,Calgary,Lakeview,50.9974253,-114.1201052,House,3500,5,2200 sf,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Aug 01,2022-08-01,Calgary,Varsity,51.0863378,-114.1616117,House,3500,4+den,2000,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Aug 01,2022-08-01,Calgary,Springbank,51.110816,-114.312115,House,5500,4+den,,3.5,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Sep 01,2022-09-01,Calgary,Coach Hill,51.056599,-114.183342,House,3295,5,,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,False,Sep 01,2022-09-01,Calgary,Evanston,51.1694262,-114.1097183,House,1750,3,,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Negotiable,3000-00-00,Calgary,Richmond/Knob Hill,51.032955348603,-114.112300031723,House,1900,2,1100+/-,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Negotiable,3000-00-00,Calgary,Cranston,50.8831956,-113.9829538,House,3000,3,1989,2.5,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Negotiable,3000-00-00,Calgary,Livingston,51.1862161,-114.0603292,House,2800,4,2700,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Negotiable,3000-00-00,Calgary,Lakeview,50.9977211,-114.138542177246,House,2600,3+den,1950,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Negotiable,3000-00-00,Calgary,Panorama Hills,51.169327855904,-114.095750512256,House,4000,4,2000,3.5,2,2,0,0,0,0,0,0,0,1,1
Not-Rented,False,,3099-01-01,Calgary,Bridgeland,51.05456,-114.04745,House,2000,2+den,,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,,3099-01-01,Calgary,Tuxedo Park,51.0726578,-114.0555345,House,1850,2+den,1000,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,,3099-01-01,Calgary,Tuxedo,51.0749616,-114.0640631,House,1550,2+den,1400,1.5,0,0,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Whitehorn,51.0914545,-113.9713991,House,,4,1100,2,2,2,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Evanston,51.1702234,-114.1138855,House,,4,2800,2.5,0,0,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Cranston,50.8781001,-113.9758481,House,,3,2100,2.5,0,0,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Springbank Hill,51.0340506,-114.2142527,House,,6,2456,4,2,0,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Aspen Woods,51.0454098,-114.2023037,House,,4,4715,4,0,0,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Evergreen,50.9151232,-114.1163729,House,,3,2104,2.5,2,2,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,McKenzie Lake,50.9032748,-113.9911711,House,,3,1890,2.5,0,0,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Douglas Glen,50.9531525,-114.0037319,House,,4,1670,3.5,2,2,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Edgemont,51.1387935,-114.1226662,House,,3,2100,3.5,2,2,0,0,0,0,0,0,0,0,0
Rented,True,Immediate,2000-01-01,Calgary,Evergreen Estates,50.9245892,-114.1213134,House,,6,5600,7,2,2,0,0,0,0,0,0,0,0,0
Rented,True,May 01,2022-05-01,Calgary,Glendale,51.034156,-114.146637,House,,4,2000,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Ogden,50.9853643,-113.9984552,Main Floor,1475,2,900,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Martindale,51.124877,-113.9542495,Main Floor,1900,3,,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Albert Park,51.03989,-113.99646,Main Floor,1305,3,1100,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Forest Lawn,51.0444243,-113.9718148,Main Floor,955,2,900,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0752876,-114.0804867,Main Floor,1600,2,858.37,1,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Edgemont,51.1350069,-114.1522342,Main Floor,2200,3+den,2200,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Highland Park,51.0817328,-114.0553955,Main Floor,1750,3,1067,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.078905,-114.177097,Main Floor,1650,3,1039,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Taradale,51.130961264491,-113.922942481445,Main Floor,2000,4,1550,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Highland Park,51.0894441,-114.0662716,Main Floor,1650,3,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Capitol Hill,51.070273,-114.09151,Main Floor,1900,3,,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.0930449,-114.2041069,Main Floor,1150,2,,1,2,0,0,0,0,0,1,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Killarney,51.032383154882,-114.132608672833,Main Floor,1500,3,1050,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Taradale,51.1197252,-113.9354594,Main Floor,2000,3,1650,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Tuxedo Park,51.08306,-114.0544888,Main Floor,1850,3,1250,2,2,2,0,0,0,0,0,0,0,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Radisson Heights,51.0417629,-113.9952083,Main Floor,1550,2,951,1,0,0,0,0,0,0,0,0,0,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Kingsland,50.9925213,-114.075912,Main Floor,1480,2,1100,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0676736,-114.084062,Main Floor,2050,3,1621,2.5,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.095137,-114.2157192,Main Floor,1695,3,1385,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Hillhurst,51.054429,-114.0957163,Main Floor,1685,2,1130,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Banff Trail,51.073165,-114.115836,Main Floor,1700,3,1250,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Ogden,50.9928576,-114.0099366,Main Floor,1550,3,950,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mayland Heights,51.0652608,-114.0166289,Main Floor,1300,3,1100,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Huntington Hills,51.1117435,-114.0809224,Main Floor,1200,2,989,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Winston Heights,51.0776874,-114.0542389,Main Floor,1350,3,1150,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.0795957,-114.1808958,Main Floor,1150,2,900,1,0,0,0,0,0,0,0,0,0,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Kingsland,50.992513,-114.0758,Main Floor,1750,3,1100,1,2,2,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Canyon Meadows,50.9437405,-114.082062,Main Floor,1800,4,1441,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Highland Park,51.0825182,-114.0546721,Main Floor,1300,3,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Evergreen,50.9188222,-114.1110192,Main Floor,1950,4,1700,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.088528696587,-114.20489604248,Main Floor,1348,2,900,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,False,Immediate,2000-01-01,Calgary,Shawnessy,50.9096089,-114.0842303,Main Floor,1450,2,900,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Silverado,50.8603944,-114.0779919,Main Floor,1800,3+den,1650,2.5,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Killarney,51.034138,-114.13651,Main Floor,2200,2,950,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunnyside,51.056205415885,-114.083104133606,Main Floor,2000,3+den,1100,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Banff Trail,51.0710918,-114.1125184,Main Floor,2650,3,1050,2,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.0825393,-114.2004788,Main Floor,1550,3,,1,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Altadore,51.0096667,-114.1147509,Main Floor,2195,3,1300,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Thorncliffe,51.1075601,-114.0579968,Main Floor,1300,2,,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0421645,-114.0970852,Main Floor,1225,1,,1,0,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Banff Trail,51.0776237,-114.1167922,Main Floor,1520,3,1030,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Thorncliffe,51.0997237,-114.0762949,Main Floor,1500,2,1000,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Briar Hill,51.0662932,-114.1096234,Main Floor,1850,2,,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Evanston,50.907387,-114.1002024,Main Floor,1600,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Dover,51.0212105,-113.9863829,Main Floor,1650,3,1018,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Taradale,51.1202163,-113.9285793,Main Floor,1500,4,1426,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Castleridge,51.1059259,-113.9575671,Main Floor,1300,2,854,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.89537,-113.90844,Main Floor,2000,3+den,1795,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Haysboro,50.9767435,-114.080888,Main Floor,1750,2,860,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Castleridge,51.1058173,-113.9523373,Main Floor,1195,3,1120,1.5,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Highland Park,51.09033,-114.0625,Main Floor,1350,2,850,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Meadowlark Park,50.9988585,-114.0798357,Main Floor,1595,3,1173,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Elboya,51.0093713,-114.0777501,Main Floor,1950,4,2100,2,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Varsity,51.0904841,-114.1502033,Main Floor,1247,2,,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Thorncliffe,51.107412,-114.066662,Main Floor,1450,2,900,1,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Killarney,51.0404896,-114.1254986,Main Floor,1400,2+den,1000,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Tuxedo,51.076056,-114.0587604,Main Floor,1390,2,1010,1,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Taradale,51.121666,-113.9303518,Main Floor,1650,3,1247,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Ramsay,51.0409095,-114.040194,Main Floor,2000,1,900,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Brentwood,51.0919709,-114.1305651,Main Floor,1800,3,1600,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Brentwood,51.0873814,-114.1224533,Main Floor,1000,3,1000,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Marlborough,51.049172,-113.9825231,Main Floor,1250,3,1056,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Tuxedo,51.079866,-114.061494,Main Floor,1600,3,1000,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Fonda,51.048750479241,-113.976471520129,Main Floor,1550,3,,1.5,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0479907,-114.0870142,Main Floor,2300,3,550,1,0,0,0,0,0,0,1,0,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Crescent Heights,51.0553014,-114.0562501,Main Floor,1025,1,850,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Apr 10,2022-04-10,Calgary,Cornerstone,51.157337577619,-113.934873965607,Main Floor,2000,4,1792,3,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Walden,50.86546,-114.01069,Main Floor,1800,3+den,1650,2.5,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Penbrooke Meadows,51.0432963,-113.9426376,Main Floor,1650,3,960,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Thorncliffe,51.1064305,-114.0677866,Main Floor,1650,3,1171,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Beddington,51.1291994,-114.0668416,Main Floor,850,1,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Monterey Park,51.0885003,-113.9260192,Main Floor,1350,3,1100,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Edgemont,51.1230607,-114.1547561,Main Floor,1500,3,1200,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Brentwood,51.091984,-114.1352514,Main Floor,1800,3,1100,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Canyon Meadows,50.9474982,-114.0840369,Main Floor,2095,3,1425,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 20,2022-04-20,Calgary,Copperfield,50.9129088,-113.9410588,Main Floor,1750,2,1100,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Apr 25,2022-04-25,Calgary,Shawnessy,50.911478,-114.071395,Main Floor,1400,2,1000,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Springbank Hill,51.025195,-114.1916833,Main Floor,3950,4+den,2700,4,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Mayland Heights,51.0607863,-114.0203841,Main Floor,1300,3,1130,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bowness,51.08623,-114.1991,Main Floor,1275,3,1200,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Ranchlands,51.115672,-114.1761896,Main Floor,550,1+den,,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Rutland Park,51.0229618,-114.1387624,Main Floor,1650,3,1067,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Mayland Heights,51.0627492,-114.0222012,Main Floor,1325,3,1051,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Lynnwood,50.9945926,-114.0153448,Main Floor,1675,3+den,1600,1.5,2,2,0,0,0,0,0,0,0,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,Canyon Meadows,50.948086,-114.080047,Main Floor,1100,3,840,1,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bowness,51.0934491,-114.1990745,Main Floor,1750,3,980,1,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,Banff Trail,51.075173,-114.1164116,Main Floor,1400,2,980 sq feet,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,Maple Ridge,50.9639794,-114.0422401,Main Floor,1650,3+den,1475,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Varsity,51.092996,-114.1466457,Main Floor,2300,3,1180,1.5,0,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Varsity,51.0885563,-114.1524296,Main Floor,1200,2,890,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Tuxedo,51.0676844,-114.0594875,Main Floor,1200,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Glengarry,51.031467,-114.1408634,Main Floor,800,2,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Varsity,51.090363395824,-114.143461992035,Main Floor,1550,3,1300,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,North Glenmore Park,51.0057099,-114.1154434,Main Floor,1500,3,1000,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Southwood,50.964466,-114.088494,Main Floor,1595,3,1049,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Parkdale,51.0632552,-114.139171,Main Floor,1300,2,1100,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bridlewood,50.9036768,-114.1061074,Main Floor,1600,2,800,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,North Haven,51.093394,-114.094295,Main Floor,1450,2,985,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Rosscarrock,51.042888352485,-114.145361161377,Main Floor,1500,2+den,1200,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Arbour Lake,51.1283981,-114.2073026,Main Floor,1650,2,,2,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Capitol Hill,51.0771238,-114.1060173,Main Floor,2150,4+den,2100,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Bowness,51.0875634,-114.1822821,Main Floor,1450,2,1200,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Killarney,51.03162,-114.13421,Main Floor,1700,2,1200,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Elboya,51.010568607464,-114.068620204926,Main Floor,1350,3,1100,1,2,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Evanston,51.1838264,-114.1087217,Main Floor,2100,3+den,1750,2.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Beddington,51.128342,-114.093715,Main Floor,1450,3,1100,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Evanston,51.1756365,-114.1223233,Main Floor,2395,3+den,1800,2.5,0,0,0,0,0,0,0,0,0,0,0
